card_code,level,batch,qr_url
MPZ2DK,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=MPZ2DK
T3EQC9,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=T3EQC9
CJRZQG,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=CJRZQG
YVPVSM,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=YVPVSM
YCJYEQ,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=YCJYEQ
VGGDZN,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=VGGDZN
XGWAKN,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=XGWAKN
AZT8H5,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=AZT8H5
NAP7JW,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=NAP7JW
G6BAZN,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=G6BAZN
HQF2NQ,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=HQF2NQ
KF6XVW,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=KF6XVW
KRAHJH,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=KRAHJH
PGBQVZ,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=PGBQVZ
WA9CZ7,2,2026-08-launch L2,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=WA9CZ7
NC7A2K,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=NC7A2K
GQZWYJ,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=GQZWYJ
GHTEMF,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=GHTEMF
VGZCRQ,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=VGZCRQ
H5HGK6,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=H5HGK6
X9C7WB,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=X9C7WB
MJH5Q9,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=MJH5Q9
P8EBWP,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=P8EBWP
ANB3GZ,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=ANB3GZ
D8SR8Z,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=D8SR8Z
T6PMNE,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=T6PMNE
WYFQZ5,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=WYFQZ5
FDVMP5,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=FDVMP5
TVFW3B,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=TVFW3B
SFDC9N,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=SFDC9N
Z393R5,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=Z393R5
XAHRK3,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=XAHRK3
XFSYSA,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=XFSYSA
MRFS72,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=MRFS72
G5GVKH,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=G5GVKH
JXFH3N,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=JXFH3N
MJNBF6,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=MJNBF6
GTHZK7,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=GTHZK7
RB9K7N,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=RB9K7N
NY6JJW,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=NY6JJW
APX4P4,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=APX4P4
EZYR55,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=EZYR55
GKZZ7H,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=GKZZ7H
M7TNT8,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=M7TNT8
VM4NPN,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=VM4NPN
MHT7R8,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=MHT7R8
RCSXXH,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=RCSXXH
WQAMGY,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=WQAMGY
BJTASJ,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=BJTASJ
R63HCW,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=R63HCW
WQJ48S,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=WQJ48S
CS8NNJ,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=CS8NNJ
DQBBEP,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=DQBBEP
AN6K3J,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=AN6K3J
W247NN,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=W247NN
MESWRQ,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=MESWRQ
F883T5,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=F883T5
FXBT6G,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=FXBT6G
D575XE,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=D575XE
XAE9HG,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=XAE9HG
Q3BZ8F,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=Q3BZ8F
V4NFPC,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=V4NFPC
GPF9QE,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=GPF9QE
BZ2V93,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=BZ2V93
WWQFKH,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=WWQFKH
A3A3GM,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=A3A3GM
R6X29G,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=R6X29G
RW2KDA,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=RW2KDA
JBPE4H,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=JBPE4H
CDZSS2,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=CDZSS2
B5BHQP,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=B5BHQP
JN7GMV,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=JN7GMV
G95C46,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=G95C46
Q676VK,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=Q676VK
YNY2QE,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=YNY2QE
EN62JK,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=EN62JK
TCMDHY,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=TCMDHY
ZWQYG4,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=ZWQYG4
PW55VV,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=PW55VV
A5NMFZ,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=A5NMFZ
EVNDE8,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=EVNDE8
SYW4A4,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=SYW4A4
M5XJ3M,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=M5XJ3M
KY7FCX,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=KY7FCX
AR522S,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=AR522S
KHTQ7A,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=KHTQ7A
QN24T3,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=QN24T3
G9GCGR,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=G9GCGR
SBK6QT,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=SBK6QT
D6F6AS,3,2026-08-launch L3,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=D6F6AS
AJVQMH,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=AJVQMH
MF3VSE,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=MF3VSE
Y6AM2Y,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=Y6AM2Y
PSJT9Z,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=PSJT9Z
B4BN6J,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=B4BN6J
YVJXFJ,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=YVJXFJ
V3CVCV,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=V3CVCV
CMVR4S,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=CMVR4S
JPC2D5,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=JPC2D5
PFDKZC,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=PFDKZC
S2S8AA,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=S2S8AA
BMSAM6,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=BMSAM6
CHEFM2,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=CHEFM2
NJBF2V,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=NJBF2V
D6JCQQ,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=D6JCQQ
S5B38N,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=S5B38N
ZZS565,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=ZZS565
PXM32W,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=PXM32W
GSDP7P,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=GSDP7P
DBWF45,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=DBWF45
HDJGRH,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=HDJGRH
H8PZVC,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=H8PZVC
QCCQQ2,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=QCCQQ2
BGNWQX,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=BGNWQX
TWY77H,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=TWY77H
PYP8VX,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=PYP8VX
RCNBQ7,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=RCNBQ7
HRHRXW,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=HRHRXW
YGBFA9,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=YGBFA9
VCJK3G,4,2026-08-launch L4,https://docs.google.com/forms/d/e/1FAIpQLScnIjuWRQlRdgQVZZcXZomABKM1DjY7-Ng6nUBuwGt75gL0mg/viewform?usp=pp_url&entry.1582082090=VCJK3G
